ECO_ID,SpeciesCount,BiomeType,GF_Her,GF_Shr,GF_Clm,GF_Tre,GF_Bam,LC_Ann,LC_Bie,LC_Per,PH_E,PH_D,RS_T,RS_F,PT_Alt,PT_Opp,PT_Who,LS_S,LS_C,LM_E,LM_L,LV_P,LV_R,SS_Her,SS_Mon,SS_Dio,IF_Sol,IF_Det,IF_Ind,OP_H,OP_E,FS_A,FS_Z,PF_C,PF_S,FT_Ber,FT_Dru,FT_Agg,FT_Dry,FD_D,FD_I,SizeCategory,PC1,PC2,PC3
10123,593.866666666667,Trop/Subtrop Forests,1.18448887905616,0.241880838864629,0.541985431314967,1.19096139356177,-3.15931654279753,3.14025934188508,-8.42236579163742,5.28210644975234,0.891895649789439,-0.891895649789439,-0.391379669624816,0.391379669624816,1.56163136694038,0.575979507268723,-2.1376108742091,0.826293951863636,-0.826293951863636,0.465473944837064,-0.465473944837064,-0.772813199844573,0.772813199844573,1.08787594920393,-0.497751314536456,-0.590124634667471,-1.50325786089876,0.494210097821404,1.00904776307736,0.485104842092133,-0.485104842092133,0.567952372815161,-0.567952372815161,0.189194352081258,-0.189194352081258,0.290898891098209,0.576956267822988,-2.03800351021321,1.17014835129201,-0.283688896635456,0.283688896635456,"[54, 604]",7.16944756092649,-3.74268470249519,1.41700796818032
10124,654,Trop/Subtrop Forests,3.40314629256604,1.94949974941665,1.88167715307789,2.54815608655568,-9.78247928161626,2.63893980366955,-8.20104118805825,5.5621013843887,1.08798973436124,-1.08798973436124,-1.082481857559,1.082481857559,1.54170267688213,0.454651210615095,-1.99635388749722,1.03265578495843,-1.03265578495843,0.453472434727959,-0.453472434727959,-0.334681137768252,0.334681137768252,1.30615014052944,-0.630082513643808,-0.676067626885632,-1.42347824051819,0.24658429373235,1.17689394678584,0.147956285794148,-0.147956285794148,0.280933260186651,-0.280933260186651,0.136929321946613,-0.136929321946613,0.312720963882597,0.588002523135923,-2.44588151638244,1.54515802936393,-0.121811041328875,0.121811041328875,"(604, 1497]",5.64843584992653,-1.86224731540912,-3.18740974612577
10126,598.4,Trop/Subtrop Forests,1.77853710365663,0.292808845548557,0.490168279707053,1.15301011077167,-3.71452433968391,-0.186142006599945,-1.94399992415232,2.13014193075226,0.763972439091459,-0.763972439091459,-0.555928757709065,0.555928757709065,1.84574422055123,0.885282270363936,-2.73102649091516,0.911682404321693,-0.911682404321693,0.360051495274237,-0.360051495274237,-0.472723658082805,0.472723658082805,1.42140048691301,-0.44120199309016,-0.980198493822847,-1.39672909022081,0.415649666209983,0.981079424010825,0.327559892485353,-0.327559892485353,0.442007898966179,-0.442007898966179,0.219243488206556,-0.219243488206555,0.34553804196495,0.567080311912186,-2.53686554628204,1.6242471924049,-0.190252253385858,0.190252253385858,"[54, 604]",4.21804836314346,-1.42416130164233,-0.655983365637762
10128,517.666666666667,Trop/Subtrop Forests,1.31951318344302,-0.347494580812558,0.140858187101374,1.43184236841694,-2.54471915814878,2.08749053624487,-7.94004966496123,5.85255912871636,1.22979442090186,-1.22979442090186,-0.852374046119213,0.852374046119213,1.80833103724844,0.428579774717487,-2.23691081196593,0.69489238302983,-0.69489238302983,0.550740865548031,-0.550740865548031,-0.559232028610421,0.559232028610421,1.15213201503995,-0.47639955620973,-0.675732458830221,-1.89201335910252,0.571839881487644,1.32017347761488,0.46678818408059,-0.46678818408059,0.56041771272641,-0.56041771272641,0.34291949362661,-0.34291949362661,0.444943950186072,0.678205631665867,-2.71630276184549,1.59315317999355,-0.106349796076563,0.106349796076563,"[54, 604]",6.96099435776925,-4.21354874942412,0.00420198069666513
10201,243.8,Trop/Subtrop Forests,3.01773360273388,1.80942239680935,2.28484609352442,2.75146562478592,-9.86346771785356,3.43364919891749,-8.53842987927441,5.10478068035693,0.644419512484589,-0.644419512484589,-0.759912876872207,0.759912876872206,1.9775694062089,0.736209069811344,-2.71377847602024,0.771496406512974,-0.771496406512974,0.250739880673877,-0.250739880673877,-0.785759338785903,0.785759338785903,1.08350798432206,-0.349548142705866,-0.733959841616198,-1.16705768489103,0.349289804477063,0.817767880413962,0.636776869082221,-0.636776869082221,0.389662438400499,-0.389662438400499,0.380005062894536,-0.380005062894536,0.184637105990492,0.628129609687896,-2.47795072103496,1.66518400535657,-0.029134454061988,0.0291344540619879,"[54, 604]",4.6653483923191,-2.19084509359706,1.39339535482129
10202,604,Trop/Subtrop Forests,3.17743554486676,1.62763589875239,2.06758718293172,2.9245236721567,-9.79718229870757,0.105135540155545,-2.26198807397607,2.15685253382053,0.842880089996867,-0.842880089996867,-0.487689824122081,0.487689824122081,1.58418668805666,0.548944013321143,-2.13313070137781,0.933424960291562,-0.933424960291563,0.663525763778515,-0.663525763778515,-0.668093770532856,0.668093770532856,1.7002778540048,-0.935451685517782,-0.764826168487019,-1.26717369675663,0.524585772471422,0.742587924285212,0.548500342386884,-0.548500342386884,0.626381484247684,-0.626381484247684,0.190441432351414,-0.190441432351414,0.688447758670647,0.535282786168148,-2.83201304381833,1.60828249897953,-0.262727466890975,0.262727466890975,"[54, 604]",4.71231282473816,-1.92409547347958,0.214457942168719
10204,270.8,Trop/Subtrop Forests,3.27903574053746,2.19534910208602,2.12635623059907,2.23883421402576,-9.83957528724832,0.576785589002593,-2.15324351881839,1.5764579298158,0.526046136516608,-0.526046136516608,-0.267759118178181,0.267759118178181,1.89427265954067,0.605903835591092,-2.50017649513176,0.71570739820018,-0.71570739820018,0.185429789465344,-0.185429789465344,-0.534599201730908,0.534599201730908,1.43035745443924,-0.217464701003179,-1.21289275343606,-1.25984975145392,0.304125786903423,0.955723964550496,0.750243364322773,-0.750243364322773,0.304606364537398,-0.304606364537398,0.289038925387579,-0.289038925387579,-0.166632434362666,0.148448612277229,-2.0761749392471,2.09435876133254,-0.0691792166864192,0.0691792166864193,"[54, 604]",0.880718657335784,-0.237213612441701,1.52177651707187
10401,149.866666666667,Temp Forests,4.71908022099572,2.48548799948863,0.876050087054525,0.876050087054525,-8.9566683945934,-0.437907889428352,-0.948733513194342,1.38664140262269,0.43111175530194,-0.43111175530194,0.0250052102873308,-0.0250052102873306,2.11272444224496,0.465898997739234,-2.57862343998419,1.23121689696797,-1.23121689696797,0.0702909753105945,-0.0702909753105948,-0.0153858293333769,0.0153858293333767,2.26999497753033,0.387263730096547,-2.65725870762688,-0.53572258796652,-0.584512752135952,1.12023534010247,0.164739600565121,-0.164739600565121,0.709329822810961,-0.709329822810961,0.247009252724805,-0.247009252724805,2.04707130150756,2.04707130150756,-8.89487461687693,4.80073201386182,-0.0998065269520078,0.0998065269520079,"[54, 604]",-1.27815188574215,1.59500373491059,-5.23720393272124
10402,5076.33333333333,Temp Forests,2.04282425084611,1.20580834595835,-0.186263992441428,1.04256293622521,-4.10493154058824,0.0698707262880688,-1.78950893061497,1.7196382043269,0.6235079131199,-0.6235079131199,-0.137687869720512,0.137687869720512,1.78958604888726,0.250210130949963,-2.03979617983722,0.965924780379292,-0.965924780379292,0.328389768194535,-0.328389768194535,-0.186888510314804,0.186888510314804,1.98589271306383,-0.527791530005175,-1.45810118305866,-0.860776887142695,-0.178002265398373,1.03877915254107,0.382098263354898,-0.382098263354898,0.243385012407396,-0.243385012407396,0.283445630375741,-0.283445630375741,0.236536154156065,-0.247972161292552,-2.33001448467245,2.34145049180893,0.0661925573588471,-0.066192557358847,"(1497, 8446]",0.0740084742633338,0.900217780430457,-2.67862093877906
10403,352.4,Temp Forests,4.85158497184031,1.9736357339427,0.469558337166424,1.56817062583453,-8.86294966878397,-0.651721859676491,-1.42491174790997,2.07663360758646,0.762222349800354,-0.762222349800354,-0.42568559288742,0.42568559288742,1.96054989370026,0.797399083894577,-2.75794897759484,1.39319102218606,-1.39319102218606,0.379372231522879,-0.379372231522879,0.168798231916747,-0.168798231916747,1.93903705332107,0.147277584093013,-2.08631463741408,-0.833406961587014,-0.391574209307975,1.22498117089499,0.124672961854117,-0.124672961854117,0.629424707275885,-0.629424707275885,0.182927985006559,-0.182927985006559,-0.607854491209254,-0.202389383101089,-1.99414885232914,2.80439272663949,-0.100758002025051,0.100758002025051,"[54, 604]",-0.308451139549475,-1.46371357302819,-5.03206476873801
10404,803.333333333333,Temp Forests,3.19682299238269,0.572701446185038,-0.306548014008768,-0.0653859571918803,-3.39759046736708,-0.473696363596252,-1.08806266630308,1.56175902989933,0.534599201730908,-0.534599201730908,-0.0536227651767988,0.053622765176799,1.67898864077941,0.383348647927653,-2.06233728870707,1.31645803079659,-1.31645803079659,0.291197908133621,-0.291197908133621,0.092461169247006,-0.092461169247006,1.93661160481353,0.09581005051787,-2.0324216553314,-0.878163930858924,-0.230331946511021,1.10849587736995,0.248375568806382,-0.248375568806382,0.553546024373612,-0.553546024373612,0.193386487548006,-0.193386487548006,-0.287621029843737,-0.42115242246826,-1.85623694775758,2.56501040006958,-0.067539890015326,0.0675398900153259,"(604, 1497]",-0.39365581310541,-0.958313650815627,-3.86378636766147
10405,1961.33333333333,Temp Forests,2.19136929775049,0.422665604822357,-0.638206355862906,0.754241870831363,-2.7300704175413,-0.213811822489038,-1.30312171849483,1.51693354098387,0.187216499430218,-0.187216499430218,0.0941106394605714,-0.0941106394605715,1.81115001351318,0.358715849888742,-2.16986586340192,1.00951620694214,-1.00951620694214,0.064811407138935,-0.0648114071389347,-0.179700554813709,0.179700554813709,1.6688510202324,-0.184208974859451,-1.48464204537295,-0.935133238259389,-0.217428206917779,1.15256144517717,0.318739287676012,-0.318739287676012,0.462474397308635,-0.462474397308635,0.230112305236101,-0.230112305236101,-0.202391389152318,-0.244439625395817,-1.78284176471317,2.2296727792613,-0.0774551348426384,0.0774551348426385,"(1497, 8446]",-0.432948553688075,-1.06155924075577,-1.37542000859748
10406,1757.46666666667,Temp Forests,2.12019537215217,0.309994475021395,-0.378089403582004,0.723884232788811,-2.77598467638037,-0.0205074589687333,-1.398704609856,1.41921206882474,0.237711848357538,-0.237711848357537,0.155793796652668,-0.155793796652668,1.65867254259487,0.286976980896133,-1.945649523491,0.95107976491458,-0.951079764914579,0.0500417292784914,-0.0500417292784914,-0.200467544518207,0.200467544518207,1.75505120028877,-0.176113768608834,-1.57893743167994,-0.896282449739254,-0.183554223980202,1.07983667371946,0.372832607421696,-0.372832607421696,0.458302821457195,-0.458302821457195,0.186870795708019,-0.186870795708019,-0.0702148494986686,-0.39068674477344,-1.68504361056765,2.14594520483975,-0.0885338763288207,0.0885338763288208,"(1497, 8446]",-0.381187993948691,-0.708913062086757,-0.775333085749109
10407,270.2,Temp Forests,4.91366090790824,2.74566596888696,-0.550170897117369,1.64705368021885,-8.75620965989668,-0.689178879724506,-1.17468669550621,1.86386557523071,0.693147180559945,-0.693147180559945,-0.212833907712842,0.212833907712842,2.11744469043742,0.980046376734151,-3.09749106717157,1.32570158271878,-1.32570158271878,0.243327631419089,-0.243327631419089,0.0212798072093978,-0.021279807209398,1.79332045186285,0.143060544908494,-1.93638099677134,-0.909584261153794,-0.181345760782578,1.09093002193637,0.083753235504407,-0.083753235504407,0.593290530807033,-0.593290530807033,0.261347599660687,-0.261347599660687,-0.659805664965701,-0.00921809882455177,-1.75841795363381,2.42744171742406,-0.135322942649607,0.135322942649606,"[54, 604]",-0.296899576711002,-1.5369305221615,-4.12412473373862
10408,950.733333333333,Temp Forests,2.91523050710456,0.489164357339494,-0.14841297206564,0.503348992331451,-3.75933088470987,-0.143224678955386,-1.05208043234202,1.19530511129741,0.287859597751001,-0.287859597751001,0.19586296611243,-0.19586296611243,1.89222833525896,0.543348409989326,-2.43557674524828,1.03004750736682,-1.03004750736682,0.0321748407781169,-0.0321748407781169,-0.0387209629867396,0.0387209629867396,1.90321352460459,-0.0633607637536633,-1.83985276085093,-0.943057235805897,-0.18321868074728,1.12627591655318,0.314910023304336,-0.314910023304336,0.484452496240995,-0.484452496240995,0.21570256455839,-0.21570256455839,-0.219134157707585,-0.392797651758425,-1.81418333268959,2.42611514215559,-0.0917709065995919,0.0917709065995921,"(604, 1497]",-1.0028448642841,-0.369039251920765,-1.58468260507541
10409,3841.33333333333,Temp Forests,2.40129579588712,1.42349226379194,-0.64095649330176,0.683968921441839,-3.86780048781914,-0.0231206177526035,-1.57274003497579,1.5958606527284,0.49282955985024,-0.49282955985024,0.0521708334343616,-0.0521708334343618,1.86266844617135,0.125508059465348,-1.9881765056367,1.12967395176768,-1.12967395176768,0.30060847724936,-0.30060847724936,0.00672010115755676,-0.00672010115755688,2.09325072725856,-0.573394558875523,-1.51985616838304,-0.687771578968936,-0.443318241067975,1.13108982003691,0.278916662670405,-0.278916662670405,0.182637862355666,-0.182637862355666,0.305306905786978,-0.305306905786978,0.0185414868091646,-0.529239843479255,-2.16853071906304,2.67922907573313,0.124764169145741,-0.124764169145741,"(1497, 8446]",-1.53151192799142,1.35962302266572,-4.43404888269047
10410,460.466666666667,Temp Forests,2.85660030559291,0.635278176677632,-0.513344532565139,0.0997599403212701,-3.07829389002668,-0.261415236503501,-1.15750326106014,1.41891849756364,0.381471471247744,-0.381471471247744,0.180001367015704,-0.180001367015703,1.72163448566959,0.67087821817911,-2.3925127038487,1.16340870319091,-1.16340870319091,0.0185206358401746,-0.0185206358401745,-0.122299243157734,0.122299243157735,1.93334800923776,-0.233505470222164,-1.69984253901559,-1.04107106107316,-0.0411936130907398,1.0822646741639,0.199347300770477,-0.199347300770477,0.574069008708248,-0.574069008708248,0.197192331165796,-0.197192331165796,-0.259249881119695,-0.134086738165689,-2.05100935034775,2.44434596963313,-0.0927607797623127,0.0927607797623128,"[54, 604]",-0.0556183131614276,-0.69113919385975,-2.20208771601625
10411,1295.73333333333,Temp Forests,4.26494685886401,2.56674472061286,0.913289922761988,1.55514380893438,-9.30012531117324,0.0503005494595866,-1.35468594467246,1.30438539521287,0.336369154464369,-0.336369154464369,0.162589885161521,-0.16258988516152,1.83911286596053,0.123131705619558,-1.96224457158009,1.09170201085879,-1.09170201085879,0.149642628033468,-0.149642628033468,0.138547033021476,-0.138547033021476,1.97418478366541,-0.458536112952024,-1.51564867071338,-0.618431981835319,-0.565006815161738,1.18343879699706,0.353872989990549,-0.353872989990549,0.267778444463865,-0.267778444463865,0.331780938100219,-0.331780938100219,-0.56554363411383,-0.440380491159824,-1.88729947409615,2.8932235993698,0.0112084394572711,-0.0112084394572711,"(604, 1497]",-3.27678321885367,0.35190127511736,-3.65606991743469
10412,1193.93333333333,Temp Forests,4.21172766869545,2.71057853169827,0.944794548873471,1.45562017263946,-9.32272092190665,-0.00839145732481104,-1.43750581562763,1.44589727295244,0.559536680269725,-0.559536680269725,0.0524497899750976,-0.0524497899750978,1.79738490286936,0.0475896327403326,-1.84497453560969,1.15305001755075,-1.15305001755075,0.285614122679757,-0.285614122679757,0.189937798953915,-0.189937798953915,2.02622382773533,-0.526087130854489,-1.50013669688084,-0.510799971106494,-0.629318571341831,1.14011854244833,0.289764822437714,-0.289764822437714,0.217845742128478,-0.217845742128478,0.340793179079435,-0.340793179079435,-0.422971971830283,-0.511919457846779,-1.9705344805463,2.90542591022336,0.0740332661218179,-0.0740332661218179,"(604, 1497]",-3.00012352047016,0.818011531803624,-4.86258645126786
10413,1136.53333333333,Temp Forests,4.22736146643031,2.64286250234346,0.826164084768156,1.62011596445007,-9.316504017992,-0.0747776945239472,-1.47525669063579,1.55003438515974,0.454778349846406,-0.454778349846406,0.028176468275566,-0.0281764682755657,1.75316742846689,0.00521058189723203,-1.75837801036413,1.14393947280218,-1.14393947280218,0.267528968576879,-0.267528968576879,0.206210828950762,-0.206210828950762,1.92865672756878,-0.515798678811255,-1.41285804875752,-0.541943907403259,-0.637254087207584,1.17919799461084,0.269577009128419,-0.269577009128419,0.22614636070387,-0.22614636070387,0.322128803935561,-0.322128803935561,-0.432348623317069,-0.792351357348476,-1.70864208922263,2.93334206988818,0.0810647227795316,-0.0810647227795318,"(604, 1497]",-3.16471535358607,0.494782236454263,-4.78138277050031
10414,360,Temp Forests,2.9096980686546,0.569883633892194,-0.717970654414445,0.0358011479619357,-2.79741219609428,-0.557703669098415,-1.44500686409932,2.00271053319773,0.495490812237872,-0.495490812237872,-0.386594944116741,0.386594944116741,1.6965595004789,0.518904004470341,-2.21546350494924,1.38629436111989,-1.38629436111989,0.257816662667047,-0.257816662667047,0.0911607783969772,-0.0911607783969773,1.68929443933691,0.0435987788801806,-1.73289321821709,-0.947443674827568,-0.16973910623956,1.11718278106713,0.163381711247126,-0.163381711247126,0.570699781936659,-0.570699781936659,0.252595903023867,-0.252595903023867,-0.6388512310029,-0.117554307369614,-1.5038486684895,2.26025420686202,-0.1464117359761,0.1464117359761,"[54, 604]",0.585040983827598,-2.58523824423355,-4.22199579621184
10701,1926.06666666667,Grasslands,2.200063083374,0.930405625979866,0.124052076790949,0.911886578212629,-4.16640736435744,0.823706068120126,-2.45343866487205,1.62973259675192,0.542628248743277,-0.542628248743277,-0.704258748952301,0.7042587489523,1.83588491806435,0.447847890224028,-2.28373280828838,0.886713575072292,-0.886713575072292,0.437015461292136,-0.437015461292136,-0.221876806707591,0.221876806707591,1.9481297465141,-0.387899940974714,-1.56022980553939,-0.999903499831266,0.0126538920731706,0.987249607758096,0.658684246776347,-0.658684246776347,0.251588701463867,-0.251588701463867,0.349673414219735,-0.349673414219735,0.133847130400035,-0.0154135641330314,-2.34269126971745,2.22425770345045,-0.0368696995706898,0.0368696995706896,"(1497, 8446]",1.23012152255755,-0.266960705244183,-1.40403305286558
10702,2486.6,Grasslands,2.25443126538956,1.24631180477673,0.241728465756893,1.21980668539673,-4.9622782213199,0.353825840967065,-1.87298669355465,1.51916085258759,0.604032682368351,-0.604032682368351,-0.320251723537262,0.320251723537262,1.86088722258358,0.18797324642384,-2.04886046900743,0.954196361829202,-0.954196361829202,0.3527951554143,-0.3527951554143,-0.217263648458401,0.217263648458401,1.91574047273677,-0.481384087114006,-1.43435638562277,-0.901275501552557,-0.147273045271337,1.04854854682389,0.53258082915715,-0.53258082915715,0.253384411535188,-0.253384411535188,0.318021590542701,-0.318021590542701,0.317558953493013,-0.190405437991945,-2.40201875278026,2.2748652372792,-0.0420253645355376,0.0420253645355377,"(1497, 8446]",0.369889590696801,0.0315817470874858,-2.06190807073976
10703,1925.8,Grasslands,1.98943703612392,0.476692748492286,0.448653528427893,1.29527411144413,-4.21005742448823,0.69026199931738,-2.68561757436049,1.99535557504311,0.679130418678587,-0.679130418678587,-0.874231331737365,0.874231331737365,1.86842668232314,0.555985613615371,-2.42441229593851,0.88202843333936,-0.88202843333936,0.514721299077485,-0.514721299077485,-0.299205362118324,0.299205362118324,1.62732402414064,-0.512475934109815,-1.11484809003083,-1.23578681951487,0.196429292190656,1.03935752732422,0.532085899343909,-0.532085899343909,0.340852359534636,-0.340852359534636,0.358142229735852,-0.358142229735852,0.128874148167911,0.168614476817426,-2.19418947616968,1.89670085118434,-0.0691616445086974,0.0691616445086975,"(1497, 8446]",2.93359199621504,-1.49664731345388,-1.33051218994467
